PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
400, 562430387, 0.42699793, 0.6261117, -0.11443815, 0.642309
401, 562447054, 0.42697483, 0.62608296, -0.1143735, 0.6423639
402, 562463721, 0.42694244, 0.62605095, -0.114387006, 0.6424142
403, 562480388, 0.42699194, 0.6260141, -0.1143938, 0.64241594
404, 562497055, 0.42691535, 0.6260387, -0.1142144, 0.64247495
405, 562513722, 0.4268882, 0.6259626, -0.11431447, 0.6425492
406, 562530389, 0.42686823, 0.62589765, -0.11437556, 0.642615
407, 562547056, 0.42684582, 0.6258719, -0.11437646, 0.64265466
408, 562563723, 0.42682812, 0.6258579, -0.11445094, 0.6426668
409, 562580390, 0.42677692, 0.62588507, -0.114366956, 0.6426893
410, 562597057, 0.4267918, 0.6258455, -0.11444562, 0.64270395
411, 562613724, 0.42679277, 0.6257947, -0.11452792, 0.64273804
412, 562630391, 0.42676923, 0.6257462, -0.11460365, 0.64278746
413, 562647058, 0.4267604, 0.6257017, -0.11469927, 0.6428195
414, 562663725, 0.42673734, 0.6256589, -0.1148076, 0.6428573
415, 562680392, 0.42671677, 0.62563276, -0.11496202, 0.6428688
416, 562697059, 0.4267174, 0.62561506, -0.11507573, 0.6428652
417, 562713726, 0.4267648, 0.6255555, -0.11530642, 0.64285046
418, 562730393, 0.42678797, 0.6255338, -0.11543407, 0.6428333
419, 562747060, 0.42681414, 0.6254755, -0.11555685, 0.64285034
420, 562763727, 0.42694223, 0.6253757, -0.11584097, 0.6428114
421, 562780394, 0.4270067, 0.62533486, -0.11598644, 0.6427821
422, 562797061, 0.42708838, 0.6252672, -0.116134554, 0.64276683
423, 562813728, 0.42718688, 0.6251695, -0.116393134, 0.64274967
424, 562830395, 0.42726302, 0.6250849, -0.11654419, 0.642754
425, 562847062, 0.42732176, 0.6249745, -0.11674852, 0.64278543
426, 562863729, 0.42740223, 0.6248496, -0.11697055, 0.6428129
427, 562880396, 0.42737335, 0.62477684, -0.11706659, 0.64288527
428, 562897063, 0.42728043, 0.6247379, -0.11704306, 0.64298916
429, 562913730, 0.42716786, 0.62465495, -0.11709426, 0.6431352
430, 562930397, 0.42707062, 0.6245022, -0.11721069, 0.64332694
431, 562947064, 0.42695352, 0.624399, -0.11719389, 0.6435078
432, 562963731, 0.42672583, 0.6243763, -0.116964474, 0.6437225
433, 562980398, 0.4266639, 0.6242343, -0.11706314, 0.64388335
434, 562997065, 0.42660072, 0.62418497, -0.11691095, 0.6440007
435, 563013732, 0.42657647, 0.6241081, -0.11678629, 0.6441139
436, 563030399, 0.42659172, 0.62403417, -0.11666695, 0.6441969
437, 563047066, 0.4266591, 0.62395674, -0.11640766, 0.6442744
438, 563063733, 0.42661652, 0.62389255, -0.11627477, 0.6443887
439, 563080400, 0.42661557, 0.6237838, -0.11621254, 0.6445058
440, 563097067, 0.42652747, 0.6236961, -0.11614918, 0.64466023
441, 563113734, 0.42637512, 0.62367463, -0.115983866, 0.6448117
442, 563130401, 0.4262689, 0.62367743, -0.11579342, 0.6449132
443, 563147068, 0.4261915, 0.62370884, -0.11562941, 0.64496356
444, 563163735, 0.42613277, 0.62379164, -0.11541534, 0.6449607
445, 563180402, 0.4260978, 0.6238571, -0.11536744, 0.6449291
446, 563197069, 0.42613086, 0.62390816, -0.115416035, 0.6448491
447, 563213736, 0.426071, 0.624037, -0.11529512, 0.6447856
448, 563230403, 0.4260052, 0.6241567, -0.11518685, 0.64473253
449, 563247070, 0.42605212, 0.6241998, -0.115285985, 0.64464206
450, 563263737, 0.4260548, 0.6243406, -0.11512842, 0.64453214
451, 563280404, 0.42607555, 0.62448347, -0.11496726, 0.64440876
452, 563297071, 0.42613935, 0.62457234, -0.11499158, 0.6442761
453, 563313738, 0.42618263, 0.6246646, -0.114867724, 0.64418024
454, 563330405, 0.42619962, 0.624738, -0.11477426, 0.6441144
455, 563347072, 0.4261792, 0.62478113, -0.11471576, 0.6440964
456, 563363739, 0.4261231, 0.6248772, -0.11451083, 0.6440769
457, 563380406, 0.4260961, 0.6249646, -0.114281096, 0.6440507
458, 563397073, 0.42614707, 0.6250093, -0.1142263, 0.6439832
459, 563413740, 0.42616823, 0.6251189, -0.114051305, 0.64389396
460, 563430407, 0.42620558, 0.6252531, -0.11387114, 0.6437707
461, 563447074, 0.4263098, 0.62533706, -0.11385091, 0.6436239
462, 563463741, 0.42635277, 0.6254663, -0.113755204, 0.6434866
463, 563480408, 0.4264238, 0.6255469, -0.11371322, 0.6433687
464, 563497075, 0.42654347, 0.6255886, -0.11369956, 0.64325124
465, 563513742, 0.4265948, 0.62564814, -0.113634855, 0.64317065
466, 563530409, 0.42662328, 0.625722, -0.11351177, 0.64310163
467, 563547076, 0.42668757, 0.6257489, -0.113503486, 0.6430343
468, 563563743, 0.4267395, 0.62576705, -0.1134831, 0.6429858
469, 563580410, 0.42671037, 0.62583655, -0.1132673, 0.6429755
470, 563597077, 0.42677268, 0.6258099, -0.11336537, 0.6429428
471, 563613744, 0.4267703, 0.6258165, -0.113358304, 0.6429391
472, 563630411, 0.4266994, 0.62589633, -0.113152064, 0.6429448
473, 563647078, 0.42673063, 0.62587386, -0.11319298, 0.6429389
474, 563663745, 0.42678136, 0.6258724, -0.11320679, 0.64290416
475, 563680412, 0.42676473, 0.62594855, -0.11309768, 0.6428603
476, 563697079, 0.4267985, 0.6259512, -0.113147885, 0.64282644
477, 563713746, 0.4268053, 0.6259728, -0.113169275, 0.6427971
478, 563730413, 0.42675743, 0.62600803, -0.113125026, 0.64280236
479, 563747080, 0.42673776, 0.6260057, -0.11319325, 0.64280564
480, 563763747, 0.4266424, 0.62606454, -0.11309235, 0.6428295
481, 563780414, 0.42659315, 0.62608165, -0.113075316, 0.6428485
482, 563797081, 0.4266083, 0.6260426, -0.11318115, 0.64285773
483, 563813748, 0.4264729, 0.62609446, -0.11296179, 0.6429357
484, 563830415, 0.4264119, 0.62604904, -0.11303742, 0.64300704
485, 563847082, 0.42640358, 0.6260072, -0.11312498, 0.6430378
486, 563863749, 0.42633584, 0.6260208, -0.11301814, 0.64308846
487, 563880416, 0.42636144, 0.62599844, -0.11307006, 0.6430841
488, 563897083, 0.4263554, 0.6260553, -0.112906784, 0.64306146
489, 563913750, 0.42622295, 0.62610763, -0.11282303, 0.643113
490, 563930417, 0.42623875, 0.6260646, -0.1129841, 0.6431161
491, 563947084, 0.42616972, 0.62604135, -0.11309296, 0.6431653
492, 563963751, 0.4260269, 0.62608725, -0.11310871, 0.6432125
493, 563980418, 0.42591587, 0.6261392, -0.11306126, 0.64324385
494, 563997085, 0.42592305, 0.6261337, -0.1131441, 0.6432299
495, 564013752, 0.42591286, 0.6261749, -0.11303976, 0.6432149
496, 564030419, 0.425903, 0.6261899, -0.11299463, 0.6432148
497, 564047086, 0.42599097, 0.6261333, -0.11323236, 0.64316964
498, 564063753, 0.42595965, 0.6262142, -0.11317387, 0.64312196
499, 564080420, 0.4258872, 0.62631226, -0.113069385, 0.6430929
500, 564097087, 0.42597517, 0.62628496, -0.11329995, 0.64302063
501, 564113754, 0.42601445, 0.6263251, -0.113241784, 0.6429659
502, 564130421, 0.42604882, 0.62638116, -0.11308037, 0.6429168
503, 564147088, 0.4261185, 0.62641495, -0.11306932, 0.6428396
504, 564163755, 0.42619416, 0.62641674, -0.11309557, 0.64278305
505, 564180422, 0.4261754, 0.62647814, -0.11297807, 0.6427563
506, 564197089, 0.42615145, 0.62651575, -0.11294645, 0.64274114
507, 564213756, 0.42617765, 0.62652063, -0.11298209, 0.64271265
508, 564230423, 0.42621383, 0.62658083, -0.11293022, 0.6426391
509, 564247090, 0.42627853, 0.6266382, -0.11293935, 0.6425387
510, 564263757, 0.42633778, 0.62671024, -0.11296127, 0.6424253
511, 564280424, 0.42638302, 0.6267989, -0.112930305, 0.6423141
512, 564297091, 0.42639, 0.62689286, -0.112857684, 0.6422305
513, 564313758, 0.4263396, 0.6269744, -0.112780005, 0.6421982
514, 564330425, 0.42632547, 0.62701845, -0.11282196, 0.6421571
515, 564347092, 0.42627367, 0.6271251, -0.11272033, 0.6421051
516, 564363759, 0.42620987, 0.6272599, -0.1125951, 0.64203775
517, 564380426, 0.4261763, 0.6273444, -0.11260664, 0.64197546
518, 564397093, 0.42610565, 0.6274483, -0.11252001, 0.6419362
519, 564413760, 0.42604136, 0.6275395, -0.11245396, 0.6419011
520, 564430427, 0.42603064, 0.62759054, -0.1124365, 0.64186144
521, 564447094, 0.42596927, 0.62764806, -0.11235391, 0.64186037
522, 564463761, 0.42591286, 0.62769455, -0.11222785, 0.6418744
523, 564480428, 0.42589366, 0.6277044, -0.11215117, 0.641891
524, 564497095, 0.4258285, 0.62771904, -0.11207612, 0.641933
525, 564513762, 0.42572385, 0.6277702, -0.11194601, 0.6419752
526, 564530429, 0.4256451, 0.6278026, -0.11187213, 0.6420085
527, 564547096, 0.42560557, 0.62781006, -0.11186763, 0.64202815
528, 564563763, 0.4255408, 0.6278282, -0.111761354, 0.64207196
529, 564580430, 0.4255064, 0.62781596, -0.111709066, 0.6421158
530, 564597097, 0.4254661, 0.6278108, -0.11167951, 0.64215255
531, 564613764, 0.42540643, 0.62781954, -0.11160326, 0.64219695
532, 564630431, 0.425411, 0.6277652, -0.111638896, 0.6422407
533, 564647098, 0.42541057, 0.62770987, -0.11169737, 0.6422849
534, 564663765, 0.425322, 0.627732, -0.1115854, 0.64234143
535, 564680432, 0.42528507, 0.6277168, -0.111612745, 0.64237595
536, 564697099, 0.42533353, 0.6276589, -0.111724675, 0.6423811
537, 564713766, 0.4253429, 0.62766457, -0.11164999, 0.6423824
538, 564730433, 0.42544797, 0.62757653, -0.11183742, 0.6423662
539, 564747100, 0.4255124, 0.627588, -0.11168469, 0.6423389
540, 564763767, 0.42548865, 0.62759286, -0.11156861, 0.6423699
541, 564780434, 0.42550942, 0.62751544, -0.111757986, 0.64239895
542, 564797101, 0.4254846, 0.6274567, -0.11184272, 0.642458
543, 564813768, 0.4253913, 0.62739354, -0.1119732, 0.6425587
544, 564830435, 0.42537326, 0.62734455, -0.11205206, 0.6426048
545, 564847102, 0.4253684, 0.6273395, -0.11202887, 0.642617
546, 564863769, 0.42538288, 0.62733674, -0.111994594, 0.64261603
547, 564880436, 0.42540807, 0.6273046, -0.11205899, 0.6426195
548, 564897103, 0.42544785, 0.6272767, -0.11215944, 0.6426029
549, 564913770, 0.42551312, 0.6272607, -0.1122124, 0.64256597
550, 564930437, 0.42554304, 0.62726253, -0.112164415, 0.64255273
551, 564947104, 0.42557123, 0.62722224, -0.11218217, 0.6425703
552, 564963771, 0.42564163, 0.62712204, -0.112303436, 0.6426004
553, 564980438, 0.42566454, 0.6270952, -0.1122101, 0.6426277
554, 564997105, 0.42566967, 0.6270562, -0.11210491, 0.64268064
555, 565013772, 0.42565727, 0.6270203, -0.11200793, 0.6427409
556, 565030439, 0.42574278, 0.6269262, -0.1119982, 0.6427778
557, 565047106, 0.42575192, 0.6268896, -0.11190639, 0.6428232
558, 565063773, 0.425766, 0.626841, -0.1119389, 0.64285564
559, 565080440, 0.4257772, 0.62680364, -0.11191909, 0.6428882
560, 565097107, 0.42581075, 0.6267645, -0.11188218, 0.6429106
561, 565113774, 0.42588246, 0.6267056, -0.1118887, 0.64291936
562, 565130441, 0.4259634, 0.62662655, -0.11192569, 0.6429362
563, 565147108, 0.4260271, 0.62656045, -0.11191545, 0.6429602
564, 565163775, 0.42611966, 0.6264967, -0.111950815, 0.6429551
565, 565180442, 0.426196, 0.62643075, -0.11197349, 0.6429646
566, 565197109, 0.42626086, 0.6263543, -0.11192489, 0.64300466
567, 565213776, 0.42633873, 0.62623954, -0.111955024, 0.64305955
568, 565230443, 0.4263256, 0.6261501, -0.11186528, 0.64317095
569, 565247110, 0.42636478, 0.62604654, -0.111909375, 0.6432381
570, 565263777, 0.4264106, 0.6259809, -0.11189557, 0.6432741
571, 565280444, 0.42642722, 0.6259438, -0.1117974, 0.6433162
572, 565297111, 0.4264864, 0.6258675, -0.11185655, 0.6433409
573, 565313778, 0.4264964, 0.62583405, -0.11179929, 0.64337677
574, 565330445, 0.42658424, 0.62575257, -0.111889705, 0.64338195
575, 565347112, 0.42667422, 0.6256871, -0.11198086, 0.64337015
576, 565363779, 0.4266972, 0.62565327, -0.111985885, 0.64338696
577, 565380446, 0.42672372, 0.62562734, -0.11199485, 0.64339304
578, 565397113, 0.4267934, 0.6255867, -0.112044446, 0.6433776
579, 565413780, 0.4268099, 0.62555945, -0.11204587, 0.6433929
580, 565430447, 0.42682552, 0.62552524, -0.11211189, 0.6434044
581, 565447114, 0.42678413, 0.62551546, -0.11207914, 0.64344716
582, 565463781, 0.42678198, 0.6254674, -0.11213302, 0.6434858
583, 565480448, 0.4267736, 0.62542003, -0.11217986, 0.6435292
584, 565497115, 0.42676464, 0.6253727, -0.112201765, 0.64357734
585, 565513782, 0.4267596, 0.6253238, -0.11224763, 0.64362025
586, 565530449, 0.42680222, 0.6252553, -0.11234639, 0.64364123
587, 565547116, 0.4267608, 0.62525016, -0.1122972, 0.64368236
588, 565563783, 0.42683825, 0.6251346, -0.11258055, 0.64369375
589, 565580450, 0.42680153, 0.62514514, -0.11245998, 0.6437289
590, 565597117, 0.42683676, 0.6250619, -0.11259726, 0.6437622
591, 565613784, 0.4269402, 0.625014, -0.112605266, 0.64373875
592, 565630451, 0.42691475, 0.6250014, -0.11245899, 0.64379346
593, 565647118, 0.42690286, 0.62490904, -0.11256287, 0.6438728
594, 565663785, 0.42688248, 0.62480557, -0.11270385, 0.64396226
595, 565680452, 0.4267506, 0.62473464, -0.11286085, 0.6440909
596, 565697119, 0.42663634, 0.6247051, -0.1129212, 0.64418465
597, 565713786, 0.42657927, 0.62470776, -0.11291182, 0.6442213
598, 565730453, 0.4265672, 0.6247066, -0.112977006, 0.6442191
599, 565747120, 0.42654985, 0.624727, -0.11298328, 0.6442098
600, 565763787, 0.4265602, 0.62470365, -0.11317283, 0.6441924
601, 565780454, 0.42656493, 0.6246924, -0.11326323, 0.6441841
602, 565797121, 0.42648807, 0.6247327, -0.11321943, 0.6442038
603, 565813788, 0.426467, 0.6247204, -0.11326407, 0.6442217
604, 565830455, 0.4264677, 0.62467396, -0.11338474, 0.6442451
605, 565847122, 0.42641017, 0.6247171, -0.11322645, 0.6442691
606, 565863789, 0.426374, 0.62467355, -0.11319747, 0.6443404
607, 565880456, 0.4263186, 0.6246068, -0.11317804, 0.64444524
608, 565897123, 0.4263585, 0.62450755, -0.11320536, 0.64451015
609, 565913790, 0.42630887, 0.6244733, -0.11304965, 0.64460355
610, 565930457, 0.42628068, 0.62438786, -0.1130508, 0.6447047
611, 565947124, 0.42627046, 0.6243094, -0.113109775, 0.64477706
612, 565963791, 0.4262829, 0.62424606, -0.11310676, 0.64483076
613, 565980458, 0.42634434, 0.624209, -0.113140784, 0.64482003
614, 565997125, 0.42642787, 0.6241779, -0.11316313, 0.644791
615, 566013792, 0.42652452, 0.6241537, -0.11319835, 0.6447443
616, 566030459, 0.4265748, 0.6241534, -0.11311406, 0.6447261
617, 566047126, 0.42660117, 0.6241246, -0.11304688, 0.6447484
618, 566063793, 0.42665914, 0.62406343, -0.112992525, 0.6447786
619, 566080460, 0.4266862, 0.6240037, -0.112875566, 0.6448391
620, 566097127, 0.42668754, 0.62396264, -0.11274444, 0.64490074
621, 566113794, 0.42670417, 0.6239257, -0.11261353, 0.6449485
622, 566130461, 0.42670837, 0.6239161, -0.11248461, 0.6449774
623, 566147128, 0.42677337, 0.62387884, -0.11249786, 0.6449681
624, 566163795, 0.42681113, 0.6238833, -0.11244997, 0.64494723
625, 566180462, 0.426909, 0.6238988, -0.11247437, 0.64486325
626, 566197129, 0.42694032, 0.62397, -0.11244777, 0.64477825
627, 566213796, 0.42699236, 0.6240431, -0.11239313, 0.6446825
628, 566230463, 0.42703253, 0.62409085, -0.11237653, 0.64461255
629, 566247130, 0.42702606, 0.62413377, -0.11231772, 0.6445855
630, 566263797, 0.4269957, 0.62415665, -0.11226035, 0.64459354
631, 566280464, 0.42698458, 0.6241518, -0.11224109, 0.64460886
632, 566297131, 0.42694256, 0.624173, -0.11213679, 0.64463425
633, 566313798, 0.42691794, 0.6242301, -0.111996494, 0.6446198
634, 566330465, 0.42686307, 0.6243, -0.111811385, 0.64462054
635, 566347132, 0.42675203, 0.624349, -0.11163055, 0.64467794
