1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,good_or_bad
120.48240661621094,-54.29475021362305,-107.15648651123047,-67.68428802490234,148.23931884765625,-44.18043899536133,163.86245727539062,-86.35535430908203,167.2426300048828,-81.35121154785156,3
120.46168518066406,-54.281837463378906,-107.15989685058594,-67.69357299804688,148.208740234375,-44.2067756652832,163.97921752929688,-86.35379791259766,167.3278350830078,-81.34123229980469,3
120.41846466064453,-54.33842086791992,-107.16567993164062,-67.6619644165039,148.138916015625,-44.37257766723633,163.5481719970703,-86.35025787353516,167.87547302246094,-81.3138656616211,3
120.37125396728516,-54.40693283081055,-107.19229888916016,-67.63925170898438,148.13983154296875,-44.43437576293945,163.22787475585938,-86.33745574951172,167.58416748046875,-81.29712677001953,3
120.3321533203125,-54.474830627441406,-107.20040130615234,-67.66168212890625,148.10806274414062,-44.44341278076172,163.64039611816406,-86.34789276123047,167.53466796875,-81.3218994140625,3
120.43089294433594,-54.82002258300781,-107.6182632446289,-67.80850219726562,148.15411376953125,-44.79249572753906,164.3558349609375,-86.40467834472656,167.28515625,-81.62203979492188,3
120.49852752685547,-54.93134689331055,-107.78203582763672,-67.855224609375,148.17263793945312,-44.8043212890625,164.6796417236328,-86.41259002685547,167.73519897460938,-81.64720153808594,3
120.60179901123047,-55.002376556396484,-107.97371673583984,-67.93794250488281,148.0261993408203,-44.71579360961914,165.8675079345703,-86.47685241699219,167.28163146972656,-81.80245971679688,3
120.56271362304688,-55.006526947021484,-108.02315521240234,-67.96574401855469,147.87472534179688,-44.67686080932617,165.65501403808594,-86.50111389160156,167.26812744140625,-81.8269271850586,3
120.58010864257812,-54.9998664855957,-108.03071594238281,-67.96519470214844,147.8046875,-44.65447235107422,165.666748046875,-86.51451873779297,167.4152374267578,-81.78604125976562,3
120.62735748291016,-54.93293762207031,-108.13043975830078,-68.00161743164062,147.79579162597656,-44.52128982543945,166.0414276123047,-86.5306167602539,167.79104614257812,-81.81703186035156,3
120.64783477783203,-54.903533935546875,-108.10691833496094,-68.03933715820312,147.8530731201172,-44.471405029296875,166.01361083984375,-86.5368881225586,167.4476776123047,-81.89104461669922,3
120.74751281738281,-54.848365783691406,-108.085693359375,-68.03404998779297,147.85960388183594,-44.44451904296875,165.91456604003906,-86.5549087524414,167.0760955810547,-81.82074737548828,3
120.8019790649414,-54.813331604003906,-108.08692932128906,-68.02825164794922,147.8606414794922,-44.4067497253418,165.85980224609375,-86.54883575439453,167.0878448486328,-81.78202819824219,3
120.817138671875,-54.772891998291016,-108.09298706054688,-68.03688049316406,147.84141540527344,-44.34328079223633,166.046630859375,-86.54713439941406,167.3174591064453,-81.74612426757812,3
120.79306030273438,-54.66937255859375,-108.09481048583984,-68.08029174804688,147.89108276367188,-44.174747467041016,166.4821014404297,-86.5367202758789,167.56494140625,-81.84495544433594,3
120.73131561279297,-54.56083679199219,-108.03754425048828,-68.06504821777344,147.84812927246094,-44.14919662475586,166.1543426513672,-86.53728485107422,166.98304748535156,-81.77249908447266,3
120.68638610839844,-54.51519775390625,-107.98521423339844,-68.06600189208984,147.83206176757812,-44.13585662841797,166.07325744628906,-86.52825164794922,166.9437713623047,-81.71895599365234,3
120.19412231445312,-54.13504409790039,-107.86055755615234,-68.01718139648438,147.8854522705078,-44.30228805541992,165.1669158935547,-86.47408294677734,166.58482360839844,-81.65348815917969,3
120.03474426269531,-54.14221954345703,-107.79352569580078,-67.9743881225586,147.9779052734375,-44.4395866394043,164.48117065429688,-86.45740509033203,166.48655700683594,-81.63541412353516,3
119.58456420898438,-54.534271240234375,-107.7766342163086,-67.8335189819336,148.5105438232422,-44.59519577026367,162.29139709472656,-86.36487579345703,166.9364471435547,-81.48712158203125,3
119.64734649658203,-54.63632583618164,-107.7844467163086,-67.75757598876953,148.50022888183594,-44.69585037231445,162.05126953125,-86.34333801269531,167.23611450195312,-81.37752532958984,3
119.59363555908203,-54.6574592590332,-107.7773666381836,-67.74577331542969,148.44491577148438,-44.71748733520508,162.07431030273438,-86.34168243408203,167.76597595214844,-81.42068481445312,3
119.41002655029297,-54.67381286621094,-107.7757568359375,-67.72874450683594,148.3203582763672,-44.75179672241211,161.97215270996094,-86.33948516845703,168.232177734375,-81.48631286621094,3
118.79313659667969,-54.53880310058594,-107.83938598632812,-67.70214080810547,147.61016845703125,-44.803096771240234,163.50021362304688,-86.35433197021484,167.37164306640625,-81.61820220947266,3
118.76106262207031,-54.53714370727539,-107.84868621826172,-67.6853256225586,147.5145721435547,-44.817100524902344,163.72097778320312,-86.3482666015625,167.39869689941406,-81.57518005371094,3
118.7148666381836,-54.55523681640625,-107.8656005859375,-67.66415405273438,147.23504638671875,-44.8232421875,163.82333374023438,-86.33916473388672,167.6603546142578,-81.5660629272461,3
118.67111206054688,-54.54682159423828,-107.85199737548828,-67.66280364990234,147.0435791015625,-44.84458923339844,163.76953125,-86.33211517333984,167.55181884765625,-81.60674285888672,3
118.68490600585938,-54.45966720581055,-107.8236083984375,-67.62877655029297,146.7371826171875,-44.74079895019531,163.77003479003906,-86.30435180664062,167.62522888183594,-81.47785949707031,3
118.79563903808594,-54.4322395324707,-107.77373504638672,-67.59600830078125,146.64471435546875,-44.67020797729492,163.4078369140625,-86.2742691040039,167.6389923095703,-81.45736694335938,3
118.93385314941406,-54.399959564208984,-107.7662124633789,-67.5678482055664,146.70220947265625,-44.603553771972656,163.2483367919922,-86.26152801513672,167.95391845703125,-81.37039947509766,3
119.03064727783203,-54.38560485839844,-107.78028106689453,-67.57318115234375,146.7931365966797,-44.53932189941406,163.31588745117188,-86.26105499267578,168.10211181640625,-81.36196899414062,3
119.07788848876953,-54.37588882446289,-107.74864196777344,-67.5761947631836,146.8260498046875,-44.52302551269531,163.32763671875,-86.26251983642578,168.00599670410156,-81.3946762084961,3
119.41807556152344,-54.16293716430664,-107.71675872802734,-67.5460205078125,146.7939453125,-44.45563507080078,163.35797119140625,-86.22187805175781,167.69927978515625,-81.43262481689453,3
119.44232177734375,-54.00443649291992,-107.6253662109375,-67.45178985595703,146.28817749023438,-44.53367233276367,162.14512634277344,-86.19080352783203,168.3254852294922,-81.20663452148438,3
119.47578430175781,-53.97043228149414,-107.62715911865234,-67.43995666503906,146.11581420898438,-44.52314758300781,162.34117126464844,-86.19152069091797,168.5551300048828,-81.21293640136719,3
119.62799072265625,-53.932865142822266,-107.6497573852539,-67.43329620361328,145.8338165283203,-44.53303146362305,162.4560546875,-86.191162109375,168.72088623046875,-81.32597351074219,3
119.69134521484375,-53.94792556762695,-107.63932800292969,-67.4434585571289,145.5081024169922,-44.653953552246094,162.27037048339844,-86.19183349609375,168.29696655273438,-81.35282897949219,3
120.93925476074219,-53.93326950073242,-107.59673309326172,-67.36810302734375,144.093017578125,-45.220237731933594,161.38177490234375,-86.19465637207031,170.15965270996094,-81.34210968017578,3
120.94728088378906,-53.94418716430664,-107.55638122558594,-67.3785629272461,144.2357635498047,-45.212955474853516,161.25018310546875,-86.17756652832031,169.95184326171875,-81.32438659667969,3
120.96863555908203,-53.959354400634766,-107.54228210449219,-67.37057495117188,144.5618896484375,-45.19696044921875,161.4519500732422,-86.1728515625,170.11068725585938,-81.28524017333984,3
121.03976440429688,-53.956905364990234,-107.53961181640625,-67.3617935180664,144.7581329345703,-45.16697692871094,161.5122528076172,-86.1785888671875,170.55307006835938,-81.2555160522461,3
121.39707946777344,-53.861968994140625,-107.48148345947266,-67.33685302734375,145.5142822265625,-45.30600357055664,161.08229064941406,-86.1832046508789,170.0731658935547,-81.21000671386719,3
121.98114013671875,-53.970951080322266,-107.46105194091797,-67.35871124267578,146.000732421875,-45.21593475341797,162.31881713867188,-86.25979614257812,170.14425659179688,-81.324951171875,3
121.89584350585938,-54.277915954589844,-107.43140411376953,-67.28636932373047,146.2956085205078,-44.97618103027344,160.5896453857422,-86.21566009521484,169.5215301513672,-81.19039154052734,3
121.81597137451172,-54.366302490234375,-107.454345703125,-67.27434539794922,146.6792755126953,-44.91780471801758,160.53509521484375,-86.24276733398438,169.25758361816406,-81.16275787353516,3
121.7896499633789,-54.447147369384766,-107.56853485107422,-67.28341674804688,147.02381896972656,-44.84161376953125,160.76348876953125,-86.26660919189453,168.6427001953125,-81.20980834960938,3
121.78533172607422,-54.489723205566406,-107.58965301513672,-67.28543853759766,147.1138916015625,-44.83950424194336,160.7572479248047,-86.27311706542969,168.50631713867188,-81.2507553100586,3
121.72477722167969,-54.59836196899414,-107.6662826538086,-67.23442077636719,147.36053466796875,-44.996971130371094,159.73452758789062,-86.29419708251953,167.79356384277344,-81.16505432128906,3
121.70771789550781,-54.623748779296875,-107.7012710571289,-67.2215347290039,147.32870483398438,-45.000919342041016,159.54562377929688,-86.30038452148438,167.81117248535156,-81.14346313476562,3
121.68824768066406,-54.63972854614258,-107.70000457763672,-67.22039031982422,147.3319549560547,-45.00815200805664,159.39486694335938,-86.31517791748047,168.17083740234375,-81.15757751464844,3
121.6646957397461,-54.6270751953125,-107.77734375,-67.25794219970703,147.39886474609375,-45.05201721191406,159.3276824951172,-86.3368148803711,168.80055236816406,-81.28611755371094,3
121.65270233154297,-54.63402557373047,-107.81932067871094,-67.27737426757812,147.4231719970703,-45.05886459350586,159.53094482421875,-86.3547134399414,168.5210418701172,-81.28433990478516,3
121.64328002929688,-54.64476776123047,-107.86510467529297,-67.28807830810547,147.42886352539062,-45.077571868896484,159.63595581054688,-86.3626708984375,168.13992309570312,-81.30787658691406,3
121.62128448486328,-54.649169921875,-107.87698364257812,-67.29459381103516,147.4283447265625,-45.079833984375,159.56455993652344,-86.3652572631836,167.76065063476562,-81.30216217041016,3
121.45438385009766,-54.676979064941406,-107.98390197753906,-67.29447174072266,147.2314910888672,-45.06702423095703,159.0838623046875,-86.35277557373047,167.50936889648438,-81.26725006103516,3
121.4486083984375,-54.68070602416992,-108.03211212158203,-67.31098175048828,147.18508911132812,-45.06815719604492,159.13754272460938,-86.36089324951172,167.56512451171875,-81.30120849609375,3
121.46038055419922,-54.67194747924805,-108.0613784790039,-67.34271240234375,147.1492919921875,-45.04380798339844,159.28433227539062,-86.36827087402344,167.76686096191406,-81.29324340820312,3
121.46050262451172,-54.653282165527344,-108.08051300048828,-67.38138580322266,147.13137817382812,-45.03782272338867,159.3326416015625,-86.37085723876953,168.00621032714844,-81.27882385253906,3
121.41888427734375,-54.63984680175781,-108.10517120361328,-67.40522766113281,147.08828735351562,-45.032310485839844,159.2879638671875,-86.37232208251953,167.95506286621094,-81.29457092285156,3
121.32182312011719,-54.621856689453125,-108.1933822631836,-67.41962432861328,146.9844970703125,-45.036258697509766,159.65415954589844,-86.38166809082031,167.3534698486328,-81.32823944091797,3
121.21310424804688,-54.6070442199707,-108.19622039794922,-67.45616149902344,146.90451049804688,-45.008995056152344,160.0582733154297,-86.38892364501953,166.49937438964844,-81.40504455566406,3
121.14656066894531,-54.60721969604492,-108.20252227783203,-67.47513580322266,146.8341064453125,-44.99372100830078,160.12522888183594,-86.38794708251953,166.31326293945312,-81.42256164550781,3
120.97665405273438,-54.584468841552734,-108.29620361328125,-67.50460815429688,146.57623291015625,-45.02058410644531,159.7924346923828,-86.37183380126953,166.71875,-81.45874786376953,3
120.90438842773438,-54.5823860168457,-108.32957458496094,-67.53792572021484,146.3668975830078,-45.00182342529297,159.8891143798828,-86.38091278076172,166.96470642089844,-81.46318817138672,3
120.7398681640625,-54.65620422363281,-108.43400573730469,-67.5702896118164,146.22848510742188,-44.97629165649414,159.5202178955078,-86.3883285522461,166.4099578857422,-81.48251342773438,3
120.70033264160156,-54.66572570800781,-108.44670104980469,-67.5716323852539,146.17587280273438,-44.96133804321289,159.5648651123047,-86.37885284423828,166.23843383789062,-81.50580596923828,3
120.64653778076172,-54.676143646240234,-108.4780044555664,-67.57549285888672,146.15414428710938,-44.93427276611328,159.71359252929688,-86.37923431396484,166.3355255126953,-81.49688720703125,3
120.59723663330078,-54.68943786621094,-108.50169372558594,-67.58935546875,146.13671875,-44.91168212890625,159.86978149414062,-86.38762664794922,166.52383422851562,-81.49402618408203,3
120.54916381835938,-54.70907974243164,-108.52653503417969,-67.59788513183594,146.1234893798828,-44.89208984375,159.92599487304688,-86.40239715576172,166.66371154785156,-81.4944839477539,3
120.51707458496094,-54.737770080566406,-108.5411148071289,-67.59028625488281,146.09881591796875,-44.8742561340332,159.60546875,-86.41395568847656,166.48301696777344,-81.53257751464844,3
120.3648452758789,-54.819091796875,-108.64781951904297,-67.59426879882812,146.01107788085938,-44.799354553222656,159.80047607421875,-86.43059539794922,166.458740234375,-81.50729370117188,3
120.38385009765625,-54.87806701660156,-108.86762237548828,-67.60775756835938,145.6039276123047,-44.67368698120117,160.08250427246094,-86.49111938476562,166.22813415527344,-81.53946685791016,3
120.36743927001953,-54.90180587768555,-108.86550903320312,-67.6193618774414,145.5937957763672,-44.67623519897461,159.98570251464844,-86.49881744384766,166.15213012695312,-81.64323425292969,3
120.35547637939453,-54.893978118896484,-108.91836547851562,-67.61787414550781,145.5814666748047,-44.6612548828125,159.9173583984375,-86.5057601928711,165.99217224121094,-81.63050842285156,3
120.36522674560547,-54.89595031738281,-108.92095184326172,-67.62998962402344,145.57899475097656,-44.65595245361328,160.2459259033203,-86.51446533203125,166.0284423828125,-81.58963775634766,3
120.37094116210938,-54.89149475097656,-108.93019104003906,-67.6379623413086,145.5580596923828,-44.64378356933594,160.38827514648438,-86.51580810546875,166.10586547851562,-81.5793685913086,3
120.42622375488281,-54.751590728759766,-108.81634521484375,-67.68384552001953,145.49459838867188,-44.47707748413086,160.38494873046875,-86.54611206054688,166.32720947265625,-81.65616607666016,3
120.45439147949219,-54.72785949707031,-108.79974365234375,-67.675048828125,145.46542358398438,-44.45058822631836,160.45980834960938,-86.54724884033203,166.15045166015625,-81.65164947509766,3
120.4666976928711,-54.372169494628906,-108.56730651855469,-67.70114135742188,145.3709259033203,-44.121002197265625,161.32359313964844,-86.56316375732422,165.96849060058594,-81.62408447265625,3
120.45064544677734,-54.19386291503906,-108.46881866455078,-67.71866607666016,145.22299194335938,-44.00538635253906,161.54806518554688,-86.56407928466797,165.74888610839844,-81.61135864257812,3
120.45171356201172,-54.0361442565918,-108.2960433959961,-67.71943664550781,145.08071899414062,-43.93988037109375,161.5681915283203,-86.55912780761719,165.681396484375,-81.5682601928711,3
120.77237701416016,-53.99805450439453,-108.15908813476562,-67.73094940185547,145.35768127441406,-43.880313873291016,161.25213623046875,-86.54554748535156,165.08995056152344,-81.50467681884766,3
120.83073425292969,-54.01664352416992,-108.14778900146484,-67.71812438964844,145.330078125,-43.88094711303711,161.0239715576172,-86.54600524902344,165.10873413085938,-81.43134307861328,3
120.84851837158203,-54.020206451416016,-108.14591217041016,-67.70474243164062,145.29124450683594,-43.89346694946289,160.86123657226562,-86.54952239990234,165.55169677734375,-81.3394546508789,3
120.82671356201172,-53.99470520019531,-108.10308837890625,-67.68901824951172,145.22169494628906,-43.8936767578125,160.70838928222656,-86.55587768554688,166.3114013671875,-81.32112884521484,3
120.75628662109375,-53.96784591674805,-108.06444549560547,-67.69910430908203,145.1016082763672,-43.91111755371094,160.77520751953125,-86.57434844970703,166.11099243164062,-81.46788024902344,3
120.71726989746094,-53.95351028442383,-108.06570434570312,-67.70010375976562,145.04454040527344,-43.92778778076172,160.906005859375,-86.5794906616211,165.80003356933594,-81.50116729736328,3
120.54569244384766,-54.07636642456055,-107.96831512451172,-67.62434387207031,145.0330810546875,-44.009971618652344,159.8762664794922,-86.57337951660156,165.30831909179688,-81.31101989746094,3
121.10260009765625,-54.48025894165039,-107.99954986572266,-67.53204345703125,145.63526916503906,-44.079307556152344,158.29489135742188,-86.5855712890625,165.1515655517578,-81.14015197753906,3
121.708740234375,-54.7170524597168,-108.08525085449219,-67.55201721191406,146.2045135498047,-44.064605712890625,157.32444763183594,-86.55803680419922,165.6424102783203,-81.11656951904297,3
121.87980651855469,-54.78129196166992,-108.09696960449219,-67.57342529296875,146.34976196289062,-44.080318450927734,157.2435302734375,-86.56407928466797,166.1066436767578,-81.17434692382812,3
122.24864196777344,-54.921661376953125,-108.24005889892578,-67.61640167236328,146.52249145507812,-44.26216506958008,157.79470825195312,-86.60916137695312,165.31822204589844,-81.37680053710938,3
122.32701110839844,-54.960105895996094,-108.27218627929688,-67.61546325683594,146.5642852783203,-44.32978439331055,157.5652618408203,-86.61152648925781,164.94969177246094,-81.35518646240234,3
122.31758117675781,-55.0235481262207,-108.30107879638672,-67.60687255859375,146.57553100585938,-44.421321868896484,157.24310302734375,-86.6033935546875,165.2635040283203,-81.23075103759766,3
122.23063659667969,-55.054073333740234,-108.3508529663086,-67.62125396728516,146.5718994140625,-44.493377685546875,157.94703674316406,-86.61603546142578,165.82691955566406,-81.37379455566406,3
122.17476654052734,-55.02973556518555,-108.37139892578125,-67.62014770507812,146.56973266601562,-44.47844696044922,158.0002899169922,-86.62449645996094,165.9639129638672,-81.44306182861328,3
122.07112121582031,-54.99095153808594,-108.37371063232422,-67.62852478027344,146.50732421875,-44.50270080566406,158.0463104248047,-86.6414794921875,165.92715454101562,-81.46404266357422,3
121.96955871582031,-54.93450927734375,-108.33717346191406,-67.64227294921875,146.37142944335938,-44.54256057739258,158.38473510742188,-86.66059112548828,165.52906799316406,-81.47125244140625,3
121.87484741210938,-54.885643005371094,-108.30792999267578,-67.65086364746094,146.21841430664062,-44.55335998535156,158.7682647705078,-86.66893005371094,165.0072021484375,-81.44783782958984,3
121.70877075195312,-54.78169631958008,-108.31922149658203,-67.64990234375,145.9776153564453,-44.501304626464844,159.295654296875,-86.69122314453125,164.28001403808594,-81.4178695678711,3
121.45294952392578,-54.61033630371094,-108.31051635742188,-67.67892456054688,145.7462615966797,-44.37272262573242,159.5234832763672,-86.70343017578125,165.2440185546875,-81.4223403930664,3
121.3766860961914,-54.56967544555664,-108.28082275390625,-67.69813537597656,145.69134521484375,-44.345916748046875,159.7808837890625,-86.70580291748047,165.41641235351562,-81.46240997314453,3
121.26994323730469,-54.50257873535156,-108.2665023803711,-67.7202377319336,145.54896545410156,-44.32307052612305,159.78834533691406,-86.70414733886719,165.14854431152344,-81.48594665527344,3
121.21685791015625,-54.46101760864258,-108.2329330444336,-67.71510314941406,145.45420837402344,-44.304805755615234,159.68299865722656,-86.70818328857422,165.12452697753906,-81.45755767822266,3
121.14360046386719,-54.419795989990234,-108.22625732421875,-67.71177673339844,145.37057495117188,-44.30692672729492,159.6690216064453,-86.70818328857422,165.0200653076172,-81.42735290527344,3
121.04417419433594,-54.404781341552734,-108.24392700195312,-67.71337127685547,145.3080291748047,-44.313697814941406,159.7117462158203,-86.71150970458984,164.63340759277344,-81.41487121582031,3
121.03129577636719,-54.433311462402344,-108.23628234863281,-67.73992919921875,145.3559112548828,-44.30266189575195,159.81536865234375,-86.73164367675781,164.4446563720703,-81.3780517578125,3
121.01778411865234,-54.45968246459961,-108.2297134399414,-67.7684555053711,145.39431762695312,-44.32859802246094,159.1865692138672,-86.71312713623047,165.1298065185547,-81.39938354492188,3
121.22107696533203,-54.864688873291016,-108.44969177246094,-67.863037109375,145.88803100585938,-44.48686981201172,159.0178985595703,-86.76615142822266,164.2640838623047,-81.50941467285156,3
121.26351928710938,-54.91933059692383,-108.49742889404297,-67.89015197753906,145.94671630859375,-44.515724182128906,159.25181579589844,-86.78131866455078,164.26348876953125,-81.54010009765625,3
121.28790283203125,-54.96876525878906,-108.5391616821289,-67.91641235351562,145.9649200439453,-44.56773376464844,159.41307067871094,-86.79496765136719,164.29908752441406,-81.61487579345703,3
121.29813385009766,-55.013458251953125,-108.58004760742188,-67.9382095336914,145.98402404785156,-44.61747360229492,159.54408264160156,-86.80408477783203,164.36703491210938,-81.68745422363281,3
121.25675964355469,-55.09280776977539,-108.62533569335938,-67.9579849243164,145.9986114501953,-44.71712112426758,159.5166473388672,-86.82325744628906,164.66050720214844,-81.72948455810547,3
121.21234893798828,-55.125274658203125,-108.62088775634766,-67.95591735839844,145.98983764648438,-44.77007293701172,159.35792541503906,-86.82701110839844,164.6952362060547,-81.72362518310547,3
121.14806365966797,-55.226715087890625,-108.70616149902344,-67.96110534667969,146.05361938476562,-44.857330322265625,159.88111877441406,-86.85489654541016,164.21340942382812,-81.75154876708984,3
121.05526733398438,-55.25467300415039,-108.80256652832031,-67.97999572753906,145.99900817871094,-44.89802932739258,160.562744140625,-86.9121322631836,164.3182373046875,-81.79537200927734,3
121.05155181884766,-55.24943542480469,-108.79621887207031,-67.98617553710938,146.06735229492188,-44.99347686767578,160.24417114257812,-86.91250610351562,164.1443328857422,-81.80001068115234,3
120.83081817626953,-55.276695251464844,-108.82648468017578,-67.97941589355469,146.40528869628906,-45.243507385253906,159.34716796875,-86.91441345214844,163.59115600585938,-81.8140869140625,3
120.61833953857422,-55.303802490234375,-108.9296875,-67.98323059082031,146.31858825683594,-45.62222671508789,158.9649200439453,-86.98429107666016,163.55670166015625,-81.64176940917969,3
120.49794006347656,-55.336429595947266,-108.99862670898438,-67.9671630859375,146.62619018554688,-45.765464782714844,157.97450256347656,-86.93944549560547,164.78085327148438,-81.57769012451172,3
120.47172546386719,-55.32923889160156,-109.00688934326172,-67.96322631835938,146.64724731445312,-45.79893112182617,157.783935546875,-86.93561553955078,164.66502380371094,-81.64442443847656,3
120.41260528564453,-55.31464385986328,-108.92738342285156,-67.94415283203125,146.617919921875,-45.90549087524414,158.6078338623047,-87.0035629272461,163.86195373535156,-81.6599349975586,3
120.3873062133789,-55.300682067871094,-108.93563079833984,-67.9435043334961,146.55357360839844,-45.92967987060547,158.79368591308594,-87.0157470703125,163.74143981933594,-81.65499114990234,3
120.35163879394531,-55.26768112182617,-108.94996643066406,-67.95254516601562,146.48220825195312,-45.9404296875,158.95901489257812,-87.01876068115234,163.68862915039062,-81.6545639038086,3
120.20635986328125,-55.09637451171875,-108.96858978271484,-67.97880554199219,146.05471801757812,-45.921058654785156,159.83621215820312,-87.04342651367188,164.36936950683594,-81.71542358398438,3
120.0628433227539,-54.946598052978516,-108.95972442626953,-68.01344299316406,145.74862670898438,-45.884437561035156,160.45632934570312,-87.06428527832031,164.6736297607422,-81.80645751953125,3
119.97071838378906,-54.871402740478516,-108.9481201171875,-68.02738952636719,145.61766052246094,-45.89091491699219,160.7426300048828,-87.06608581542969,164.4907989501953,-81.82762145996094,3
119.87957763671875,-54.79313278198242,-108.92994689941406,-68.03023529052734,145.4674835205078,-45.86435317993164,161.0784149169922,-87.0693588256836,164.2937469482422,-81.80830383300781,3
119.66641998291016,-54.50886535644531,-108.80220794677734,-68.06221771240234,145.04574584960938,-45.70656967163086,162.32998657226562,-87.09121704101562,163.80178833007812,-81.79493713378906,3
119.43753814697266,-54.08525848388672,-108.76152038574219,-68.14959716796875,144.47576904296875,-45.53800582885742,163.68809509277344,-87.10768127441406,163.86131286621094,-81.88306427001953,3
119.52254486083984,-53.9874153137207,-108.73699188232422,-68.1626205444336,144.36273193359375,-45.476409912109375,163.61239624023438,-87.09646606445312,163.79190063476562,-81.83622741699219,3
119.78008270263672,-53.871437072753906,-108.64259338378906,-68.18402099609375,144.34718322753906,-45.29078674316406,163.7105712890625,-87.073974609375,164.12481689453125,-81.78823852539062,3
120.03752899169922,-53.80034255981445,-108.5362319946289,-68.23055267333984,144.53399658203125,-45.178977966308594,163.87135314941406,-87.08341979980469,163.6117401123047,-81.90784454345703,3
120.09211730957031,-53.7870979309082,-108.5154800415039,-68.25342559814453,144.67982482910156,-45.12085723876953,163.84283447265625,-87.09027099609375,163.14620971679688,-81.9287109375,3
120.1301498413086,-53.78230285644531,-108.5063705444336,-68.2730941772461,144.8154754638672,-45.07855224609375,163.71142578125,-87.09404754638672,162.8343505859375,-81.88821411132812,3
120.2405776977539,-53.80339050292969,-108.49921417236328,-68.2891616821289,145.05328369140625,-44.93872833251953,162.3370819091797,-87.07109832763672,163.18809509277344,-81.6755142211914,3
120.29532623291016,-53.8016471862793,-108.46926879882812,-68.28690338134766,145.11361694335938,-44.81573486328125,161.96951293945312,-87.04209899902344,164.013916015625,-81.70227813720703,3
120.31040954589844,-53.803348541259766,-108.43706512451172,-68.2945785522461,145.17298889160156,-44.750144958496094,161.92221069335938,-87.03865814208984,164.14588928222656,-81.74127197265625,3
120.31713104248047,-53.80693817138672,-108.44032287597656,-68.30813598632812,145.2008056640625,-44.69398498535156,162.07456970214844,-87.05097961425781,164.0282440185547,-81.77975463867188,3
120.3192367553711,-53.805458068847656,-108.4394760131836,-68.3113784790039,145.21600341796875,-44.66688919067383,162.2211151123047,-87.06249237060547,163.88194274902344,-81.7908706665039,3
120.20044708251953,-53.76092529296875,-108.45674133300781,-68.30319213867188,145.0887451171875,-44.64504623413086,162.16961669921875,-87.07169342041016,163.20391845703125,-81.77018737792969,3
120.1478271484375,-53.75029754638672,-108.48626708984375,-68.30089569091797,145.01573181152344,-44.627357482910156,162.31007385253906,-87.08341979980469,163.077392578125,-81.77874755859375,3
119.72655487060547,-53.620887756347656,-108.54627990722656,-68.2780990600586,144.62596130371094,-44.5628776550293,161.7811737060547,-87.10552215576172,163.9888458251953,-81.77677154541016,3
119.65373992919922,-53.596439361572266,-108.56398010253906,-68.28299713134766,144.56829833984375,-44.52693557739258,162.06887817382812,-87.10591888427734,163.77447509765625,-81.76172637939453,3
119.61136627197266,-53.57315444946289,-108.5815658569336,-68.28631591796875,144.51573181152344,-44.48157501220703,162.34588623046875,-87.11052703857422,163.52249145507812,-81.74141693115234,3
119.57587432861328,-53.544677734375,-108.56629180908203,-68.28775024414062,144.47842407226562,-44.45066833496094,162.40106201171875,-87.11270141601562,163.30276489257812,-81.74093627929688,3
119.45818328857422,-53.44187927246094,-108.57808685302734,-68.27527618408203,144.4063262939453,-44.40156555175781,161.9962921142578,-87.13187408447266,162.99526977539062,-81.76334381103516,3
119.37983703613281,-53.338722229003906,-108.68062591552734,-68.28326416015625,144.3643798828125,-44.35527801513672,162.10096740722656,-87.15338897705078,162.63238525390625,-81.77116394042969,3
119.26797485351562,-53.23124694824219,-108.68653106689453,-68.27286529541016,144.59085083007812,-44.338409423828125,160.32093811035156,-87.12908172607422,163.1980438232422,-81.71622467041016,3
119.21256256103516,-53.23712921142578,-108.74301147460938,-68.24696350097656,144.67276000976562,-44.28693389892578,160.0539093017578,-87.11499786376953,162.8585205078125,-81.71286010742188,3
119.2096939086914,-53.247127532958984,-108.76220703125,-68.23412322998047,144.7218017578125,-44.283775329589844,159.7595672607422,-87.11228942871094,162.7648162841797,-81.7103271484375,3
119.25601959228516,-53.27836227416992,-108.84378051757812,-68.2190933227539,144.86692810058594,-44.28041076660156,158.6616973876953,-87.1114730834961,162.8440399169922,-81.68126678466797,3
119.32593536376953,-53.3851203918457,-108.94925689697266,-68.2000732421875,145.0347900390625,-44.22700119018555,157.49520874023438,-87.07798767089844,163.0188751220703,-81.64400482177734,3
119.25177001953125,-53.38014221191406,-108.99124908447266,-68.175537109375,144.99942016601562,-44.20585250854492,156.29931640625,-87.07946014404297,162.8479766845703,-81.60291290283203,3
119.24449157714844,-53.37617111206055,-109.05082702636719,-68.16261291503906,144.9722442626953,-44.223201751708984,156.09864807128906,-87.08087158203125,162.69281005859375,-81.63867950439453,3
119.2249526977539,-53.37496566772461,-109.09696960449219,-68.14754486083984,144.96119689941406,-44.24358367919922,155.68881225585938,-87.07504272460938,162.5536346435547,-81.6572494506836,3
119.0671615600586,-53.39396667480469,-109.13309478759766,-68.09173583984375,144.8194580078125,-44.28626251220703,154.4930419921875,-87.06748962402344,162.3867645263672,-81.51920318603516,3
119.04000854492188,-53.40694808959961,-109.12752532958984,-68.07783508300781,144.79591369628906,-44.26780319213867,154.19801330566406,-87.06401824951172,162.60003662109375,-81.50606536865234,3
